Suburb,Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,CouncilArea,Regionname,Propertycount,Year
Doncaster East,3,h,1050000.0,PI,14.3,3109.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,4,h,1470000.0,PI,14.3,3109.0,4.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,3,u,1050000.0,S,14.3,3109.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,4,t,1175000.0,S,14.3,3109.0,4.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,3,h,937000.0,S,14.3,3109.0,3.0,1.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,3,u,800000.0,SP,14.3,3109.0,3.0,1.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,3,h,1381000.0,S,14.3,3109.0,3.0,2.0,1.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,3,t,920000.0,S,14.3,3109.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,3,h,1701000.0,S,14.3,3109.0,3.0,1.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Doncaster East,3,h,1620000.0,S,14.3,3109.0,3.0,2.0,1.0,Manningham City Council,Eastern Metropolitan,10999.0,2017
Donvale,3,t,1171000.0,S,16.1,3111.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,4790.0,2017
Doreen,4,h,555000.0,S,25.9,3754.0,4.0,2.0,2.0,Nillumbik Shire Council,Northern Victoria,7254.0,2017
Doveton,3,h,500500.0,S,28.8,3177.0,3.0,1.0,2.0,Casey City Council,South-Eastern Metropolitan,3533.0,2017
Eltham North,3,h,881017.0,SP,18.0,3095.0,3.0,2.0,2.0,Banyule City Council,Eastern Metropolitan,2346.0,2017
Elwood,1,u,660000.0,S,7.2,3184.0,1.0,1.0,1.0,Port Phillip City Council,Southern Metropolitan,8989.0,2017
Elwood,2,u,670000.0,VB,7.2,3184.0,2.0,1.0,0.0,Port Phillip City Council,Southern Metropolitan,8989.0,2017
Endeavour Hills,3,h,613000.0,S,28.5,3802.0,3.0,1.0,2.0,Casey City Council,South-Eastern Metropolitan,8443.0,2017
Epping,4,h,620000.0,S,19.6,3076.0,4.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Epping,4,h,652000.0,S,19.6,3076.0,4.0,1.0,4.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Epping,3,h,557500.0,SP,19.6,3076.0,3.0,1.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Epping,4,h,599500.0,S,19.6,3076.0,4.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Epping,3,h,569000.0,S,19.6,3076.0,3.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Epping,3,h,582000.0,S,19.6,3076.0,3.0,1.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2017
Essendon,4,h,1620000.0,PI,7.5,3040.0,4.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
Essendon,4,t,1185000.0,S,7.5,3040.0,4.0,3.0,1.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
Essendon,3,h,1210000.0,S,7.5,3040.0,3.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
Essendon,4,h,2100000.0,VB,7.5,3040.0,4.0,2.0,3.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
Essendon,4,h,900000.0,S,7.5,3040.0,4.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
Essendon,3,h,1500000.0,S,7.5,3040.0,3.0,1.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
Essendon,2,u,850000.0,VB,7.5,3040.0,2.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
Essendon,2,t,700000.0,VB,7.5,3040.0,2.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0,2017
Essendon North,3,h,1260000.0,S,8.2,3041.0,3.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,1308.0,2017
Essendon North,3,u,801000.0,S,8.2,3041.0,3.0,2.0,1.0,Moonee Valley City Council,Western Metropolitan,1308.0,2017
Fairfield,3,h,1492000.0,S,5.7,3078.0,3.0,2.0,1.0,Darebin City Council,Northern Metropolitan,2970.0,2017
Fairfield,2,u,746500.0,S,5.7,3078.0,2.0,1.0,2.0,Darebin City Council,Northern Metropolitan,2970.0,2017
Fawkner,2,t,515000.0,SP,13.1,3060.0,2.0,1.0,2.0,Hume City Council,Northern Metropolitan,5070.0,2017
Ferntree Gully,3,h,760000.0,S,24.8,3156.0,3.0,1.0,2.0,Knox City Council,Eastern Metropolitan,10788.0,2017
Fitzroy,2,u,630000.0,S,2.1,3065.0,2.0,1.0,1.0,Yarra City Council,Northern Metropolitan,5825.0,2017
Fitzroy,3,h,905000.0,S,2.1,3065.0,3.0,2.0,2.0,Yarra City Council,Northern Metropolitan,5825.0,2017
Fitzroy North,4,h,2136000.0,S,3.6,3068.0,4.0,1.0,3.0,Moreland City Council,Northern Metropolitan,6244.0,2017
Flemington,2,h,1090000.0,S,3.4,3031.0,2.0,1.0,2.0,Melbourne City Council,Northern Metropolitan,3593.0,2017
Flemington,2,u,530000.0,S,3.4,3031.0,2.0,1.0,1.0,Melbourne City Council,Northern Metropolitan,3593.0,2017
Flemington,3,h,1500000.0,VB,3.4,3031.0,3.0,1.0,2.0,Melbourne City Council,Northern Metropolitan,3593.0,2017
Footscray,2,u,410000.0,SP,5.1,3011.0,2.0,1.0,1.0,Maribyrnong City Council,Western Metropolitan,7570.0,2017
Footscray,2,h,978000.0,SP,5.1,3011.0,2.0,1.0,1.0,Maribyrnong City Council,Western Metropolitan,7570.0,2017
Footscray,3,u,460000.0,SA,5.1,3011.0,3.0,1.0,1.0,Maribyrnong City Council,Western Metropolitan,7570.0,2017
Footscray,3,h,810000.0,SP,5.1,3011.0,3.0,2.0,2.0,Maribyrnong City Council,Western Metropolitan,7570.0,2017
Forest Hill,2,u,730000.0,SP,15.4,3131.0,2.0,1.0,1.0,Whitehorse City Council,Eastern Metropolitan,4385.0,2017
Frankston,3,h,770000.0,S,38.0,3199.0,3.0,1.0,1.0,Frankston City Council,South-Eastern Metropolitan,17055.0,2017
Frankston,4,h,695000.0,S,38.0,3199.0,4.0,1.0,3.0,Frankston City Council,South-Eastern Metropolitan,17055.0,2017
Frankston,2,u,335250.0,SP,38.0,3199.0,2.0,1.0,1.0,Frankston City Council,South-Eastern Metropolitan,17055.0,2017
Frankston,3,h,938000.0,S,38.0,3199.0,3.0,1.0,1.0,Frankston City Council,South-Eastern Metropolitan,17055.0,2017
Frankston North,3,h,485000.0,S,36.9,3200.0,3.0,2.0,2.0,Frankston City Council,Eastern Victoria,2500.0,2017
Frankston South,3,h,1155000.0,S,38.0,3199.0,3.0,2.0,2.0,Frankston City Council,South-Eastern Metropolitan,7566.0,2017
Frankston South,4,h,1905000.0,S,38.0,3199.0,4.0,2.0,2.0,Frankston City Council,South-Eastern Metropolitan,7566.0,2017
Gladstone Park,3,h,680000.0,S,12.9,3043.0,3.0,1.0,2.0,Hume City Council,Western Metropolitan,3285.0,2017
Gladstone Park,4,h,670000.0,S,12.9,3043.0,4.0,2.0,2.0,Hume City Council,Western Metropolitan,3285.0,2017
Gladstone Park,3,h,650000.0,VB,12.9,3043.0,3.0,1.0,3.0,Hume City Council,Western Metropolitan,3285.0,2017
Gladstone Park,4,h,670000.0,VB,12.9,3043.0,4.0,2.0,3.0,Hume City Council,Western Metropolitan,3285.0,2017
Glen Iris,3,h,1300000.0,VB,7.3,3146.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,10412.0,2017
Glen Iris,4,h,1770000.0,SP,7.3,3146.0,4.0,3.0,2.0,Boroondara City Council,Southern Metropolitan,10412.0,2017
Glen Iris,2,u,782500.0,S,7.3,3146.0,2.0,2.0,1.0,Boroondara City Council,Southern Metropolitan,10412.0,2017
Glen Iris,2,h,1200000.0,PI,7.3,3146.0,2.0,1.0,2.0,Boroondara City Council,Southern Metropolitan,10412.0,2017
Glen Iris,2,h,1910000.0,S,7.3,3146.0,2.0,1.0,1.0,Boroondara City Council,Southern Metropolitan,10412.0,2017
Glen Iris,3,h,1850000.0,S,7.3,3146.0,3.0,1.0,1.0,Boroondara City Council,Southern Metropolitan,10412.0,2017
Glen Iris,3,h,2152500.0,S,7.3,3146.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,10412.0,2017
Glen Iris,4,h,1622500.0,SP,7.3,3146.0,4.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,10412.0,2017
Glen Iris,3,t,1160000.0,S,7.3,3146.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,10412.0,2017
Glen Waverley,2,u,791000.0,S,16.7,3150.0,2.0,1.0,1.0,Monash City Council,Eastern Metropolitan,15321.0,2017
Glen Waverley,3,h,1370000.0,S,16.7,3150.0,3.0,1.0,2.0,Monash City Council,Eastern Metropolitan,15321.0,2017
Glen Waverley,3,u,1026000.0,S,16.7,3150.0,3.0,2.0,2.0,Monash City Council,Eastern Metropolitan,15321.0,2017
Glenroy,3,h,815000.0,S,11.2,3046.0,3.0,1.0,1.0,Moreland City Council,Northern Metropolitan,8870.0,2017
Glenroy,3,h,880000.0,S,11.2,3046.0,3.0,2.0,2.0,Moreland City Council,Northern Metropolitan,8870.0,2017
Glenroy,4,h,835000.0,S,11.2,3046.0,4.0,1.0,3.0,Moreland City Council,Northern Metropolitan,8870.0,2017
Glenroy,3,h,830000.0,S,11.2,3046.0,3.0,1.0,2.0,Moreland City Council,Northern Metropolitan,8870.0,2017
Glenroy,3,h,815000.0,PI,11.2,3046.0,3.0,1.0,3.0,Moreland City Council,Northern Metropolitan,8870.0,2017
Glenroy,3,u,675000.0,S,11.2,3046.0,3.0,2.0,2.0,Moreland City Council,Northern Metropolitan,8870.0,2017
Glenroy,3,t,599000.0,S,11.2,3046.0,3.0,2.0,2.0,Moreland City Council,Northern Metropolitan,8870.0,2017
Glenroy,3,h,780000.0,SP,11.2,3046.0,3.0,1.0,3.0,Moreland City Council,Northern Metropolitan,8870.0,2017
Gowanbrae,4,h,635000.0,SP,12.9,3043.0,4.0,2.0,2.0,Moreland City Council,Western Metropolitan,1071.0,2017
Greensborough,2,u,585000.0,S,16.1,3088.0,2.0,2.0,2.0,Banyule City Council,Northern Metropolitan,8524.0,2017
Greensborough,3,h,700000.0,VB,16.1,3088.0,3.0,1.0,2.0,Banyule City Council,Northern Metropolitan,8524.0,2017
Greensborough,3,h,895000.0,S,16.1,3088.0,3.0,2.0,1.0,Banyule City Council,Northern Metropolitan,8524.0,2017
Greenvale,4,h,797000.0,S,20.4,3059.0,4.0,2.0,2.0,Hume City Council,Northern Metropolitan,4864.0,2017
Greenvale,4,h,685000.0,S,20.4,3059.0,3.0,2.0,2.0,Hume City Council,Northern Metropolitan,4864.0,2017
Hampton,2,u,543500.0,S,13.8,3188.0,2.0,1.0,2.0,Bayside City Council,Southern Metropolitan,5454.0,2017
Hampton,4,h,1990000.0,S,13.8,3188.0,3.0,2.0,2.0,Bayside City Council,Southern Metropolitan,5454.0,2017
Hampton,4,h,1900000.0,VB,13.8,3188.0,4.0,3.0,2.0,Bayside City Council,Southern Metropolitan,5454.0,2017
Hawthorn,3,t,1250000.0,PI,5.3,3122.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,11308.0,2017
Hawthorn,1,u,315000.0,PI,5.3,3122.0,1.0,1.0,1.0,Boroondara City Council,Southern Metropolitan,11308.0,2017
Hawthorn,3,h,1900000.0,S,5.3,3122.0,3.0,2.0,3.0,Boroondara City Council,Southern Metropolitan,11308.0,2017
Hawthorn East,2,u,620000.0,VB,6.2,3123.0,2.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,6482.0,2017
Heidelberg Heights,3,t,685000.0,S,8.8,3081.0,3.0,1.0,1.0,Banyule City Council,Eastern Metropolitan,2947.0,2017
Heidelberg Heights,3,h,921000.0,S,8.8,3081.0,3.0,2.0,2.0,Banyule City Council,Eastern Metropolitan,2947.0,2017
Highett,3,h,1450000.0,S,16.0,3190.0,3.0,2.0,2.0,Bayside City Council,Southern Metropolitan,4794.0,2017
Highett,2,u,604000.0,S,16.0,3190.0,2.0,1.0,1.0,Bayside City Council,Southern Metropolitan,4794.0,2017
Highett,2,u,687500.0,SP,16.0,3190.0,2.0,1.0,1.0,Bayside City Council,Southern Metropolitan,4794.0,2017
Highett,3,t,864000.0,S,16.0,3190.0,3.0,1.0,2.0,Bayside City Council,Southern Metropolitan,4794.0,2017
Highett,2,h,832000.0,S,16.0,3190.0,2.0,1.0,1.0,Bayside City Council,Southern Metropolitan,4794.0,2017
Hillside,3,h,600500.0,S,18.0,3037.0,3.0,3.0,2.0,Brimbank City Council,Western Metropolitan,5556.0,2017
Hoppers Crossing,3,h,640000.0,SP,18.4,3029.0,3.0,2.0,3.0,Wyndham City Council,Western Metropolitan,13830.0,2017
Hoppers Crossing,3,h,515500.0,SP,18.4,3029.0,3.0,2.0,2.0,Wyndham City Council,Western Metropolitan,13830.0,2017
Hoppers Crossing,3,h,500000.0,PI,18.4,3029.0,3.0,2.0,2.0,Wyndham City Council,Western Metropolitan,13830.0,2017
Hoppers Crossing,5,h,610000.0,SA,18.4,3029.0,5.0,2.0,2.0,Wyndham City Council,Western Metropolitan,13830.0,2017
Hoppers Crossing,3,h,500000.0,VB,18.4,3029.0,3.0,1.0,1.0,Wyndham City Council,Western Metropolitan,13830.0,2017
Hoppers Crossing,3,h,465000.0,S,18.4,3029.0,3.0,1.0,1.0,Wyndham City Council,Western Metropolitan,13830.0,2017
Hoppers Crossing,4,h,555000.0,PI,18.4,3029.0,4.0,1.0,2.0,Wyndham City Council,Western Metropolitan,13830.0,2017
Hughesdale,2,u,682000.0,S,12.3,3166.0,2.0,2.0,2.0,Monash City Council,Southern Metropolitan,3145.0,2017
Huntingdale,3,h,1080000.0,S,12.3,3166.0,3.0,1.0,3.0,Monash City Council,Southern Metropolitan,768.0,2017
Ivanhoe,4,h,1350000.0,VB,7.8,3079.0,3.0,2.0,2.0,Banyule City Council,Eastern Metropolitan,5549.0,2017
Ivanhoe East,2,u,629000.0,SP,7.8,3079.0,2.0,1.0,1.0,Banyule City Council,Eastern Metropolitan,1554.0,2017
Kealba,5,h,750000.0,SP,14.0,3021.0,5.0,2.0,4.0,Brimbank City Council,Western Metropolitan,1202.0,2017
Keilor East,3,h,588000.0,SP,11.7,3033.0,3.0,2.0,2.0,Brimbank City Council,Western Metropolitan,5629.0,2017
Keilor East,4,h,1010000.0,S,11.7,3033.0,4.0,1.0,2.0,Brimbank City Council,Western Metropolitan,5629.0,2017
Keilor East,3,h,870000.0,VB,11.7,3033.0,3.0,2.0,1.0,Brimbank City Council,Western Metropolitan,5629.0,2017
Kensington,2,h,950000.0,S,3.4,3031.0,2.0,1.0,1.0,Melbourne City Council,Northern Metropolitan,5263.0,2017
Kensington,1,t,535000.0,S,3.4,3031.0,1.0,1.0,1.0,Melbourne City Council,Northern Metropolitan,5263.0,2017
Kew,4,h,1690000.0,S,5.4,3101.0,4.0,2.0,4.0,Boroondara City Council,Southern Metropolitan,10331.0,2017
Kew East,4,h,1600000.0,VB,7.3,3102.0,4.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,2671.0,2017
Kew East,3,t,1020000.0,VB,7.3,3102.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,2671.0,2017
Kilsyth,3,h,762000.0,S,26.0,3137.0,3.0,1.0,1.0,Maroondah City Council,Eastern Metropolitan,4654.0,2017
Kings Park,3,h,593000.0,S,14.0,3021.0,3.0,2.0,3.0,Brimbank City Council,Western Metropolitan,2878.0,2017
Kingsville,2,u,510000.0,VB,6.4,3012.0,2.0,2.0,2.0,Maribyrnong City Council,Western Metropolitan,1808.0,2017
Kingsville,3,h,1140000.0,S,6.4,3012.0,3.0,1.0,1.0,Maribyrnong City Council,Western Metropolitan,1808.0,2017
Lalor,3,h,685000.0,S,16.3,3075.0,3.0,1.0,2.0,Whittlesea City Council,Northern Metropolitan,8279.0,2017
Lalor,4,h,715000.0,S,16.3,3075.0,4.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,8279.0,2017
Lalor,3,h,685500.0,S,16.3,3075.0,3.0,1.0,1.0,Whittlesea City Council,Northern Metropolitan,8279.0,2017
Langwarrin,3,h,564000.0,S,41.0,3910.0,3.0,2.0,2.0,Frankston City Council,Eastern Victoria,8743.0,2017
MacLeod,4,h,1160000.0,SA,12.7,3085.0,3.0,2.0,2.0,Banyule City Council,Northern Metropolitan,4168.0,2017
Maidstone,3,t,725000.0,S,6.4,3012.0,3.0,2.0,2.0,Maribyrnong City Council,Western Metropolitan,3873.0,2017
Maidstone,3,t,722000.0,S,6.4,3012.0,3.0,2.0,2.0,Maribyrnong City Council,Western Metropolitan,3873.0,2017
Malvern,2,u,751500.0,SP,5.9,3144.0,2.0,1.0,2.0,Stonnington City Council,Southern Metropolitan,4675.0,2017
Malvern,3,u,2210000.0,S,5.9,3144.0,3.0,2.0,2.0,Stonnington City Council,Southern Metropolitan,4675.0,2017
Malvern East,2,u,1002000.0,S,8.4,3145.0,2.0,2.0,2.0,Stonnington City Council,Southern Metropolitan,8801.0,2017
Malvern East,3,h,1430000.0,S,8.4,3145.0,3.0,1.0,1.0,Stonnington City Council,Southern Metropolitan,8801.0,2017
Maribyrnong,3,h,983000.0,S,4.3,3032.0,3.0,2.0,2.0,Maribyrnong City Council,Western Metropolitan,4918.0,2017
Maribyrnong,2,u,460000.0,S,4.3,3032.0,2.0,2.0,2.0,Maribyrnong City Council,Western Metropolitan,4918.0,2017
Maribyrnong,3,t,855000.0,S,4.3,3032.0,3.0,2.0,2.0,Maribyrnong City Council,Western Metropolitan,4918.0,2017
Meadow Heights,4,h,560000.0,S,17.4,3048.0,4.0,3.0,2.0,Hume City Council,Northern Metropolitan,4704.0,2017
Meadow Heights,3,h,482000.0,S,17.4,3048.0,3.0,2.0,2.0,Hume City Council,Northern Metropolitan,4704.0,2017
Meadow Heights,3,h,390000.0,SP,17.4,3048.0,3.0,2.0,2.0,Hume City Council,Northern Metropolitan,4704.0,2017
Melbourne,2,u,520000.0,VB,0.0,3000.0,2.0,1.0,2.0,Melbourne City Council,Northern Metropolitan,17496.0,2017
Melton,5,h,460000.0,S,31.7,3337.0,5.0,2.0,2.0,Melton City Council,Western Victoria,3600.0,2017
Melton,4,h,370000.0,S,31.7,3337.0,4.0,1.0,1.0,Melton City Council,Western Victoria,3600.0,2017
Melton,3,h,430000.0,S,31.7,3337.0,3.0,1.0,2.0,Melton City Council,Western Victoria,3600.0,2017
Melton West,3,h,438000.0,S,31.7,3337.0,3.0,2.0,2.0,Melton City Council,Northern Victoria,6065.0,2017
Mentone,4,h,900000.0,PI,20.0,3194.0,4.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,6162.0,2017
Mentone,3,h,960500.0,S,20.0,3194.0,3.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,6162.0,2017
Mentone,3,t,840000.0,S,20.0,3194.0,3.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,6162.0,2017
Mernda,4,h,570000.0,S,25.9,3754.0,4.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,5812.0,2017
Mickleham,3,h,545000.0,S,20.6,3064.0,3.0,2.0,2.0,Hume City Council,Northern Metropolitan,1158.0,2017
Mitcham,3,h,1041000.0,S,17.2,3132.0,3.0,2.0,1.0,Whitehorse City Council,Eastern Metropolitan,6871.0,2017
Mont Albert,2,u,620000.0,VB,10.2,3127.0,2.0,1.0,2.0,Boroondara City Council,Eastern Metropolitan,2079.0,2017
Moonee Ponds,2,u,450000.0,S,6.2,3039.0,2.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,6232.0,2017
Moonee Ponds,3,h,1720000.0,S,6.2,3039.0,3.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,6232.0,2017
Moonee Ponds,3,h,1210000.0,PI,6.2,3039.0,3.0,2.0,0.0,Moonee Valley City Council,Western Metropolitan,6232.0,2017
Moonee Ponds,4,h,1450000.0,S,6.2,3039.0,4.0,2.0,3.0,Moonee Valley City Council,Western Metropolitan,6232.0,2017
Moorabbin,4,h,1188000.0,S,14.3,3189.0,4.0,2.0,2.0,Kingston City Council,Southern Metropolitan,2555.0,2017
Mordialloc,2,h,1300000.0,VB,21.5,3195.0,2.0,1.0,2.0,Kingston City Council,South-Eastern Metropolitan,3650.0,2017
Mount Waverley,3,h,1800000.0,PI,14.2,3149.0,3.0,2.0,2.0,Monash City Council,Eastern Metropolitan,13366.0,2017
Mount Waverley,4,h,1100000.0,VB,14.2,3149.0,4.0,2.0,2.0,Monash City Council,Eastern Metropolitan,13366.0,2017
Mount Waverley,4,h,1460000.0,S,14.2,3149.0,4.0,2.0,2.0,Monash City Council,Eastern Metropolitan,13366.0,2017
Mount Waverley,3,h,1825000.0,SP,14.2,3149.0,3.0,2.0,2.0,Monash City Council,Eastern Metropolitan,13366.0,2017
Mulgrave,3,t,650000.0,S,18.8,3170.0,3.0,2.0,1.0,Monash City Council,South-Eastern Metropolitan,7113.0,2017
Mulgrave,4,h,1105000.0,S,18.8,3170.0,4.0,3.0,2.0,Monash City Council,South-Eastern Metropolitan,7113.0,2017
Mulgrave,3,h,755000.0,S,18.8,3170.0,3.0,2.0,1.0,Monash City Council,South-Eastern Metropolitan,7113.0,2017
Murrumbeena,2,u,515500.0,S,10.1,3163.0,2.0,1.0,1.0,Glen Eira City Council,Southern Metropolitan,4442.0,2017
Murrumbeena,2,u,380000.0,VB,10.1,3163.0,2.0,1.0,1.0,Glen Eira City Council,Southern Metropolitan,4442.0,2017
Murrumbeena,2,h,1280000.0,S,10.1,3163.0,2.0,1.0,1.0,Glen Eira City Council,Southern Metropolitan,4442.0,2017
Narre Warren,4,h,761000.0,S,34.1,3805.0,4.0,3.0,4.0,Casey City Council,South-Eastern Metropolitan,9376.0,2017
New Gisborne,4,h,690000.0,S,48.1,3438.0,4.0,2.0,2.0,Macedon Ranges Shire Council,Northern Victoria,849.0,2017
Newport,4,h,1180000.0,PI,6.2,3015.0,4.0,1.0,2.0,Hobsons Bay City Council,Western Metropolitan,5498.0,2017
Newport,4,t,940000.0,SP,6.2,3015.0,4.0,2.0,2.0,Hobsons Bay City Council,Western Metropolitan,5498.0,2017
Newport,4,h,1630000.0,S,6.2,3015.0,4.0,2.0,3.0,Hobsons Bay City Council,Western Metropolitan,5498.0,2017
Niddrie,3,u,700000.0,PI,10.4,3042.0,3.0,2.0,1.0,Moonee Valley City Council,Western Metropolitan,2291.0,2017
Niddrie,2,h,1370000.0,S,10.4,3042.0,2.0,1.0,0.0,Moonee Valley City Council,Western Metropolitan,2291.0,2017
Niddrie,5,h,1215000.0,S,10.4,3042.0,5.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,2291.0,2017
Niddrie,2,h,1300000.0,PI,10.4,3042.0,2.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,2291.0,2017
North Melbourne,2,h,1100000.0,PI,1.8,3051.0,2.0,1.0,0.0,Melbourne City Council,Northern Metropolitan,6821.0,2017
North Melbourne,2,u,390000.0,VB,1.8,3051.0,2.0,1.0,1.0,Melbourne City Council,Northern Metropolitan,6821.0,2017
North Melbourne,3,h,1425000.0,S,1.8,3051.0,3.0,1.0,3.0,Melbourne City Council,Northern Metropolitan,6821.0,2017
North Melbourne,3,h,1550000.0,S,1.8,3051.0,3.0,2.0,1.0,Melbourne City Council,Northern Metropolitan,6821.0,2017
Northcote,2,h,1386000.0,S,5.3,3070.0,2.0,1.0,0.0,Darebin City Council,Northern Metropolitan,11364.0,2017
Northcote,4,h,1700000.0,S,5.3,3070.0,4.0,3.0,4.0,Darebin City Council,Northern Metropolitan,11364.0,2017
Notting Hill,4,h,1254000.0,S,16.7,3168.0,4.0,2.0,3.0,Monash City Council,Southern Metropolitan,902.0,2017
Oak Park,3,t,795000.0,S,11.2,3046.0,3.0,2.0,2.0,Moreland City Council,Northern Metropolitan,2651.0,2017
Oakleigh,4,h,1150000.0,VB,12.3,3166.0,4.0,2.0,2.0,Monash City Council,Southern Metropolitan,3224.0,2017
Oakleigh South,2,u,683500.0,S,15.5,3167.0,2.0,1.0,1.0,Kingston City Council,South-Eastern Metropolitan,3692.0,2017
Oakleigh South,3,h,1140000.0,PI,15.5,3167.0,3.0,1.0,3.0,Kingston City Council,South-Eastern Metropolitan,3692.0,2017
Ormond,5,h,2110000.0,PI,11.4,3204.0,5.0,3.0,4.0,Glen Eira City Council,Southern Metropolitan,3578.0,2017
Parkdale,3,h,865000.0,S,21.5,3195.0,3.0,1.0,1.0,Kingston City Council,South-Eastern Metropolitan,5087.0,2017
Parkdale,4,h,1320000.0,S,21.5,3195.0,4.0,2.0,4.0,Kingston City Council,South-Eastern Metropolitan,5087.0,2017
Parkdale,3,t,930000.0,S,21.5,3195.0,3.0,1.0,2.0,Kingston City Council,South-Eastern Metropolitan,5087.0,2017
Parkdale,2,u,672000.0,S,21.5,3195.0,2.0,1.0,1.0,Kingston City Council,South-Eastern Metropolitan,5087.0,2017
Pascoe Vale,5,h,960000.0,VB,8.5,3044.0,5.0,3.0,2.0,Moreland City Council,Northern Metropolitan,7485.0,2017
Pascoe Vale,3,t,676000.0,S,8.5,3044.0,3.0,2.0,2.0,Moreland City Council,Northern Metropolitan,7485.0,2017
Pascoe Vale,2,t,500000.0,VB,8.5,3044.0,2.0,2.0,1.0,Moreland City Council,Northern Metropolitan,7485.0,2017
Pascoe Vale,3,h,1010000.0,S,8.5,3044.0,3.0,1.0,2.0,Moreland City Council,Northern Metropolitan,7485.0,2017
Pascoe Vale,4,h,1375000.0,VB,8.5,3044.0,4.0,2.0,2.0,Moreland City Council,Northern Metropolitan,7485.0,2017
Point Cook,3,h,540000.0,S,14.7,3030.0,3.0,2.0,2.0,Wyndham City Council,Western Metropolitan,15542.0,2017
Point Cook,4,h,599000.0,S,14.7,3030.0,4.0,2.0,2.0,Wyndham City Council,Western Metropolitan,15542.0,2017
Port Melbourne,2,u,820000.0,SP,3.5,3207.0,2.0,2.0,2.0,Melbourne City Council,Southern Metropolitan,8648.0,2017
Port Melbourne,3,u,782500.0,S,3.5,3207.0,3.0,2.0,2.0,Melbourne City Council,Southern Metropolitan,8648.0,2017
Port Melbourne,2,u,648500.0,SP,3.5,3207.0,2.0,1.0,1.0,Melbourne City Council,Southern Metropolitan,8648.0,2017
Port Melbourne,3,h,1764000.0,S,3.5,3207.0,3.0,2.0,2.0,Melbourne City Council,Southern Metropolitan,8648.0,2017
Port Melbourne,2,u,1102000.0,PI,3.5,3207.0,2.0,2.0,2.0,Melbourne City Council,Southern Metropolitan,8648.0,2017
